Old URL,Expected New URL,Actual Behavior,Status,Category
"/reference/core-api/devkit/documents/CreateDependenciesContext","/docs/reference/core-api/devkit/documents/CreateDependenciesContext","Stays at /reference/core-api/devkit/documents/CreateDependenciesContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateMetadata","/docs/reference/core-api/devkit/documents/CreateMetadata","Stays at /reference/core-api/devkit/documents/CreateMetadata","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateMetadataContext","/docs/reference/core-api/devkit/documents/CreateMetadataContext","Stays at /reference/core-api/devkit/documents/CreateMetadataContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodes","/docs/reference/core-api/devkit/documents/CreateNodes","Stays at /reference/core-api/devkit/documents/CreateNodes","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesContext","/docs/reference/core-api/devkit/documents/CreateNodesContext","Stays at /reference/core-api/devkit/documents/CreateNodesContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesContextV2","/docs/reference/core-api/devkit/documents/CreateNodesContextV2","Stays at /reference/core-api/devkit/documents/CreateNodesContextV2","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesFunction","/docs/reference/core-api/devkit/documents/CreateNodesFunction","Stays at /reference/core-api/devkit/documents/CreateNodesFunction","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesFunctionV2","/docs/reference/core-api/devkit/documents/CreateNodesFunctionV2","Stays at /reference/core-api/devkit/documents/CreateNodesFunctionV2","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesResult","/docs/reference/core-api/devkit/documents/CreateNodesResult","Stays at /reference/core-api/devkit/documents/CreateNodesResult","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesResultV2","/docs/reference/core-api/devkit/documents/CreateNodesResultV2","Stays at /reference/core-api/devkit/documents/CreateNodesResultV2","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CreateNodesV2","/docs/reference/core-api/devkit/documents/CreateNodesV2","Stays at /reference/core-api/devkit/documents/CreateNodesV2","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/CustomHasher","/docs/reference/core-api/devkit/documents/CustomHasher","Stays at /reference/core-api/devkit/documents/CustomHasher","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/DefaultTasksRunnerOptions","/docs/reference/core-api/devkit/documents/DefaultTasksRunnerOptions","Stays at /reference/core-api/devkit/documents/DefaultTasksRunnerOptions","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/DependencyType","/docs/reference/core-api/devkit/documents/DependencyType","Stays at /reference/core-api/devkit/documents/DependencyType","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/DynamicDependency","/docs/reference/core-api/devkit/documents/DynamicDependency","Stays at /reference/core-api/devkit/documents/DynamicDependency","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/Executor","/docs/reference/core-api/devkit/documents/Executor","Stays at /reference/core-api/devkit/documents/Executor","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ExecutorContext","/docs/reference/core-api/devkit/documents/ExecutorContext","Stays at /reference/core-api/devkit/documents/ExecutorContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ExecutorsJson","/docs/reference/core-api/devkit/documents/ExecutorsJson","Stays at /reference/core-api/devkit/documents/ExecutorsJson","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ExpandedPluginConfiguration","/docs/reference/core-api/devkit/documents/ExpandedPluginConfiguration","Stays at /reference/core-api/devkit/documents/ExpandedPluginConfiguration","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/FileChange","/docs/reference/core-api/devkit/documents/FileChange","Stays at /reference/core-api/devkit/documents/FileChange","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/FileData","/docs/reference/core-api/devkit/documents/FileData","Stays at /reference/core-api/devkit/documents/FileData","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/FileMap","/docs/reference/core-api/devkit/documents/FileMap","Stays at /reference/core-api/devkit/documents/FileMap","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/Generator","/docs/reference/core-api/devkit/documents/Generator","Stays at /reference/core-api/devkit/documents/Generator","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/GeneratorCallback","/docs/reference/core-api/devkit/documents/GeneratorCallback","Stays at /reference/core-api/devkit/documents/GeneratorCallback","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/GeneratorsJson","/docs/reference/core-api/devkit/documents/GeneratorsJson","Stays at /reference/core-api/devkit/documents/GeneratorsJson","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/GraphJson","/docs/reference/core-api/devkit/documents/GraphJson","Stays at /reference/core-api/devkit/documents/GraphJson","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/Hash","/docs/reference/core-api/devkit/documents/Hash","Stays at /reference/core-api/devkit/documents/Hash","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/Hasher","/docs/reference/core-api/devkit/documents/Hasher","Stays at /reference/core-api/devkit/documents/Hasher","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/HasherContext","/docs/reference/core-api/devkit/documents/HasherContext","Stays at /reference/core-api/devkit/documents/HasherContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ImplicitDependency","/docs/reference/core-api/devkit/documents/ImplicitDependency","Stays at /reference/core-api/devkit/documents/ImplicitDependency","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ImplicitDependencyEntry","/docs/reference/core-api/devkit/documents/ImplicitDependencyEntry","Stays at /reference/core-api/devkit/documents/ImplicitDependencyEntry","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ImplicitJsonSubsetDependency","/docs/reference/core-api/devkit/documents/ImplicitJsonSubsetDependency","Stays at /reference/core-api/devkit/documents/ImplicitJsonSubsetDependency","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/JsonParseOptions","/docs/reference/core-api/devkit/documents/JsonParseOptions","Stays at /reference/core-api/devkit/documents/JsonParseOptions","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/JsonSerializeOptions","/docs/reference/core-api/devkit/documents/JsonSerializeOptions","Stays at /reference/core-api/devkit/documents/JsonSerializeOptions","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/Migration","/docs/reference/core-api/devkit/documents/Migration","Stays at /reference/core-api/devkit/documents/Migration","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/MigrationsJson","/docs/reference/core-api/devkit/documents/MigrationsJson","Stays at /reference/core-api/devkit/documents/MigrationsJson","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/NX_VERSION","/docs/reference/core-api/devkit/documents/NX_VERSION","Stays at /reference/core-api/devkit/documents/NX_VERSION","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/NxAffectedConfig","/docs/reference/core-api/devkit/documents/NxAffectedConfig","Stays at /reference/core-api/devkit/documents/NxAffectedConfig","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/NxJsonConfiguration","/docs/reference/core-api/devkit/documents/NxJsonConfiguration","Stays at /reference/core-api/devkit/documents/NxJsonConfiguration","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/NxPlugin","/docs/reference/core-api/devkit/documents/NxPlugin","Stays at /reference/core-api/devkit/documents/NxPlugin","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/NxPluginV2","/docs/reference/core-api/devkit/documents/NxPluginV2","Stays at /reference/core-api/devkit/documents/NxPluginV2","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/OverwriteStrategy","/docs/reference/core-api/devkit/documents/OverwriteStrategy","Stays at /reference/core-api/devkit/documents/OverwriteStrategy","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PackageManager","/docs/reference/core-api/devkit/documents/PackageManager","Stays at /reference/core-api/devkit/documents/PackageManager","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PluginConfiguration","/docs/reference/core-api/devkit/documents/PluginConfiguration","Stays at /reference/core-api/devkit/documents/PluginConfiguration","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PostTasksExecution","/docs/reference/core-api/devkit/documents/PostTasksExecution","Stays at /reference/core-api/devkit/documents/PostTasksExecution","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PostTasksExecutionContext","/docs/reference/core-api/devkit/documents/PostTasksExecutionContext","Stays at /reference/core-api/devkit/documents/PostTasksExecutionContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PreTasksExecution","/docs/reference/core-api/devkit/documents/PreTasksExecution","Stays at /reference/core-api/devkit/documents/PreTasksExecution","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PreTasksExecutionContext","/docs/reference/core-api/devkit/documents/PreTasksExecutionContext","Stays at /reference/core-api/devkit/documents/PreTasksExecutionContext","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectConfiguration","/docs/reference/core-api/devkit/documents/ProjectConfiguration","Stays at /reference/core-api/devkit/documents/ProjectConfiguration","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectFileMap","/docs/reference/core-api/devkit/documents/ProjectFileMap","Stays at /reference/core-api/devkit/documents/ProjectFileMap","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectGraph","/docs/reference/core-api/devkit/documents/ProjectGraph","Stays at /reference/core-api/devkit/documents/ProjectGraph","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectGraphDependency","/docs/reference/core-api/devkit/documents/ProjectGraphDependency","Stays at /reference/core-api/devkit/documents/ProjectGraphDependency","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectGraphExternalNode","/docs/reference/core-api/devkit/documents/ProjectGraphExternalNode","Stays at /reference/core-api/devkit/documents/ProjectGraphExternalNode","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectGraphProjectNode","/docs/reference/core-api/devkit/documents/ProjectGraphProjectNode","Stays at /reference/core-api/devkit/documents/ProjectGraphProjectNode","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectType","/docs/reference/core-api/devkit/documents/ProjectType","Stays at /reference/core-api/devkit/documents/ProjectType","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectsConfigurations","/docs/reference/core-api/devkit/documents/ProjectsConfigurations","Stays at /reference/core-api/devkit/documents/ProjectsConfigurations","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/ProjectsMetadata","/docs/reference/core-api/devkit/documents/ProjectsMetadata","Stays at /reference/core-api/devkit/documents/ProjectsMetadata","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/PromiseExecutor","/docs/reference/core-api/devkit/documents/PromiseExecutor","Stays at /reference/core-api/devkit/documents/PromiseExecutor","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/README","/docs/reference/core-api/devkit/documents/README","Stays at /reference/core-api/devkit/documents/README","No Redirect","🔴 No Redirect"
"/reference/core-api/devkit/documents/RawProjectGraphDependency","/docs/reference/core-api/devkit/documents/RawProjectGraphDependency","Stays at /reference/core-api/devkit/documents/RawProjectGraphDependency","No Redirect","🔴 No Redirect"
